用户ID,购买次数
803118,5
803125,2
803126,2
803127,5
803140,1
803146,1
803150,1
80317,6
803172,1
803177,1
803188,9
803197,10
80320,2
803218,4
803219,1
803220,1
803222,1
803230,2
803244,3
803261,1
803263,4
803268,3
80327,5
803280,2
803293,3
803301,3
803302,3
803307,3
803308,1
803318,1
803332,1
803342,1
803355,3
803364,1
803378,2
803380,2
803382,1
803405,5
803406,1
803415,1
80342,2
803425,2
803436,1
80344,1
803444,4
803445,1
803451,6
803453,4
803455,3
803459,1
803467,1
803468,5
803476,7
803496,1
803498,4
803511,4
803514,1
803520,4
803523,4
803528,1
803538,34
80354,3
80355,7
803550,3
803551,1
803556,3
803576,1
803581,14
80359,1
803592,2
803595,2
80360,3
803601,2
803603,1
80361,7
803616,2
803617,1
803641,7
803647,1
803649,5
803650,1
803656,3
803658,7
803661,2
803673,2
803693,3
803695,5
803704,3
803708,2
80372,3
803727,2
803745,2
803746,2
803750,2
803754,7
803768,1
803772,4
803776,1
803782,2
80379,1
803795,3
803814,4
803816,1
803817,1
803823,2
803825,7
803828,4
803838,8
803849,1
803853,4
803866,1
803872,1
803877,2
803884,2
803893,3
803901,2
803904,3
803905,2
803909,2
803918,1
80392,1
803923,1
803925,2
803930,5
803938,8
803942,3
803943,4
803948,3
803952,3
803971,1
803973,2
803977,2
803989,1
803998,1
803999,1
804004,5
80401,1
804019,3
804022,7
80404,6
80405,2
804050,1
804051,1
804062,2
804063,1
804065,2
804077,1
804083,2
804085,5
804087,1
80409,10
804090,3
804095,1
804102,2
80411,2
804119,1
804122,4
804131,2
804132,1
804133,4
80414,1
804141,1
804156,4
804179,1
804190,8
804207,2
80421,1
80422,3
804220,5
804231,3
804253,4
804259,3
804275,3
804284,2
804288,2
804294,1
804298,1
804301,1
804303,7
804304,3
804316,1
804317,2
804332,2
804333,2
804340,2
804362,2
804365,1
804378,1
804379,2
804383,5
804386,7
804397,2
804406,5
804407,1
804408,2
804415,2
804419,5
804435,4
804437,3
804447,2
804466,5
804474,2
80448,1
804482,4
804483,8
804495,2
804503,2
804517,1
804525,4
804527,2
804532,7
804533,1
804536,6
804543,7
804548,4
804554,3
804565,4
804567,13
804576,3
804579,1
804585,11
804592,12
804616,1
804618,1
804626,2
804628,3
804629,1
804632,4
804644,5
804662,3
804675,2
804678,1
804687,2
804710,9
804713,3
804725,1
804743,13
804748,17
804758,1
80476,2
804773,1
804785,1
804786,1
80479,2
804790,2
804799,5
8048,1
804805,6
804807,1
804811,3
804822,2
804828,15
804835,1
804840,3
804843,1
804854,11
804870,5
804875,3
804883,4
804887,2
804900,1
804940,2
804945,2
804949,8
804952,7
804963,1
804968,1
80497,5
804972,11
80498,2
804981,1
805000,4
805002,2
805024,2
805027,6
805047,1
805055,2
805059,3
805063,3
805070,1
805074,3
805088,2
805090,2
805092,1
805096,2
805099,2
805112,1
80513,2
805131,2
805136,12
805141,4
805143,5
805147,3
805154,3
805168,1
805172,5
805176,13
805179,3
80519,1
8052,1
805212,1
805214,2
805219,3
805226,1
805239,1
805241,3
805251,1
805254,2
805259,1
805262,2
805263,3
805269,5
805282,1
805285,2
805297,1
805299,4
8053,3
805300,8
805308,5
805317,1
805318,3
805333,1
805337,3
805339,7
805342,4
805343,1
805354,5
805365,6
805372,6
80538,8
805388,4
805394,2
805398,2
805399,2
80541,2
805410,1
805428,4
805429,1
805434,2
805435,2
805447,2
80545,3
805454,1
805460,5
805465,3
805481,2
805485,4
805492,1
805496,3
805497,4
805510,12
805512,2
805515,2
805520,3
805530,2
805536,2
805553,2
805578,1
80558,4
805585,1
805588,7
805596,1
805602,5
805622,5
805626,2
80563,1
805632,2
805635,4
805639,4
805643,2
805645,4
805647,1
80565,2
805659,2
80567,1
805670,2
805676,1
805682,2
805684,4
805688,4
80569,5
805713,3
805716,2
805718,4
80573,1
805730,1
805731,3
805745,1
805749,1
805754,1
805758,3
805762,4
805763,1
805773,1
805781,5
805798,5
80580,2
805802,2
805809,2
805812,3
805818,3
80583,3
805864,4
805872,4
805884,3
805885,9
805908,2
805926,2
805932,1
805941,2
805942,1
805943,1
805959,4
805963,2
805979,1
805997,3
80601,1
806015,1
806016,7
806033,2
806042,2
806052,2
806054,2
806056,1
806066,4
806070,2
806071,1
806079,3
806084,5
806088,1
806089,9
806103,3
806106,3
806107,1
806120,1
806126,5
806131,1
806135,5
806140,11
806146,1
806154,10
806160,4
806167,2
806171,1
806177,6
806181,1
80619,3
806192,1
806206,6
806218,1
806221,6
806233,2
806235,2
806246,2
806271,5
806278,3
806301,1
806316,1
806321,3
806322,2
806338,1
806342,1
806344,2
806349,6
806355,2
806361,2
806368,2
80637,1
806373,1
806375,2
806386,1
806393,2
8064,1
806402,1
806410,2
806415,1
806425,3
806426,2
806428,3
806432,10
806439,2
806440,1
806456,5
806472,2
806473,5
806482,11
806500,2
806505,18
806531,1
806532,7
806534,1
806537,2
806540,17
806551,1
806553,2
806562,2
806563,3
806565,1
806575,3
806579,3
806584,1
806589,2
80659,1
806596,1
806598,1
80660,1
806606,4
806610,6
806615,7
806618,1
80662,7
80663,1
806648,1
806659,1
806666,1
806668,2
80667,7
806670,1
806675,1
806678,3
806684,3
806693,8
806694,3
8067,8
806701,9
806703,6
806704,4
806705,4
806707,2
806717,3
80673,2
806733,2
806739,2
806743,2
806751,1
806755,1
806761,5
806768,3
80677,8
806775,2
806780,1
806786,6
806793,3
806799,2
806800,5
806802,3
806823,7
806828,1
80683,3
806836,1
806847,1
806856,5
806868,2
806875,1
806876,4
80688,3
806884,3
806887,3
80689,2
806902,2
806921,3
806922,1
806930,2
806946,1
806947,2
806952,1
806954,1
806970,1
806972,1
807006,1
807020,2
807028,4
807032,2
807037,1
80704,2
807040,1
807058,2
807059,1
807062,1
807068,4
80708,4
807081,4
807085,1
807086,1
807089,4
807097,3
807099,2
807106,2
807113,1
807114,4
80712,1
807120,8
807126,4
807148,2
807167,1
80717,1
807176,1
807181,7
807185,1
807190,5
807204,2
807210,2
807211,1
807212,2
807215,3
807218,2
807220,2
807225,2
807228,41
807229,3
807239,4
80725,4
807252,2
807255,2
807256,6
807257,2
807261,2
807263,3
807277,8
807278,6
807289,1
807290,4
807293,1
807310,1
807324,8
807330,2
807333,3
807334,2
807368,2
807373,1
807379,1
807387,1
807393,2
807408,3
807413,2
807420,13
807422,1
807423,2
807432,3
807435,1
807451,1
807454,4
807459,4
807465,1
807468,1
807471,2
807474,6
807485,4
807491,1
807500,1
807507,5
807509,3
807520,2
807525,9
80753,8
807535,1
807590,10
807591,6
807597,1
807598,1
807600,2
807603,2
80761,3
807616,1
807635,1
807641,5
807643,2
807655,2
807658,1
807681,2
807690,1
807691,2
807692,2
807701,2
807708,1
807709,4
807714,3
807721,1
807726,3
807733,1
807740,7
807747,4
807760,5
807772,3
807776,1
807783,2
807785,11
807786,1
807791,4
807794,6
807798,5
807815,2
807817,2
807828,3
80783,2
807835,3
807838,14
807840,5
807853,5
807886,4
807890,1
807891,4
807898,4
807899,1
807902,7
807932,2
807939,3
80794,14
807957,1
807960,1
807963,2
807968,10
80797,3
807970,4
807971,3
807979,1
807991,5
807992,6
807998,5
8080,1
808005,5
808007,6
808010,4
808028,3
808037,1
808041,4
808056,2
808059,1
80808,5
808086,1
808089,1
808096,2
808122,1
808127,1
808136,16
808140,8
808154,1
808162,1
808187,7
808188,1
808197,1
808205,1
808224,1
808226,1
80823,4
808240,2
808244,6
80825,1
808250,4
808252,1
808260,1
808267,1
808270,2
808271,5
808285,1
808286,3
808289,2
80829,2
808290,3
808294,1
808301,1
808308,1
80832,2
808322,1
808324,2
808337,6
808351,1
808354,7
808361,1
808366,2
808370,6
808371,3
808372,3
808373,1
808375,1
808376,1
808378,1
808390,1
808395,5
808396,6
808400,2
808403,1
808418,5
808436,8
808437,4
808453,13
808465,1
808467,1
808484,1
808486,5
808501,1
808525,4
808541,1
808543,2
808547,5
808583,13
808585,6
808595,3
808596,6
808603,2
808605,6
808610,1
808612,3
808620,2
808644,5
808649,3
808652,1
808657,2
808660,2
808663,1
808670,1
808677,1
808678,8
808680,1
808681,1
808683,2
808691,12
808696,2
808709,3
80871,3
808722,1
808729,1
808740,1
80875,3
808766,9
808772,5
808773,4
808779,7
808802,2
808815,1
80883,6
808852,4
808861,2
808872,3
808873,6
808889,2
808891,3
808897,2
808899,1
80890,1
808904,1
80891,10
808910,3
808915,3
808929,1
808931,2
808937,2
808946,1
808947,1
808951,34
808957,5
808959,3
80896,1
808961,7
808969,8
808970,15
808974,1
808983,2
808986,2
808999,2
809015,2
809022,1
809042,1
809046,8
809047,1
80905,2
809054,5
809058,1
80907,6
80908,1
809085,3
809107,6
809124,1
80913,7
809155,1
809157,3
809163,1
809174,2
809190,12
809191,2
809197,2
809198,1
809204,1
809205,1
809209,1
809221,4
809238,1
809243,1
809256,2
809270,3
809274,5
809288,1
809298,3
809301,10
809311,2
809318,3
809328,1
809332,5
809339,1
80934,3
809350,5
809361,1
809363,3
809365,1
809367,4
809370,1
809379,4
809390,4
80940,1
809408,1
809410,5
809414,2
809416,3
80942,1
809425,1
809431,5
809436,7
809455,3
80947,1
809472,2
809477,9
80948,2
809480,7
809485,1
809492,5
809497,2
809506,4
809507,4
809527,10
809539,1
809540,21
809552,4
809553,2
809565,1
809576,14
809578,1
809581,4
809582,1
809586,5
809600,5
809602,5
809611,4
809615,1
809617,6
809630,6
809640,1
809643,4
809644,2
809669,1
809670,2
809671,1
809698,3
809705,4
80973,8
809734,3
809737,3
809740,2
809748,1
809764,2
809769,2
809805,3
80981,6
809813,1
809828,3
809838,2
809854,3
809855,2
809858,1
80986,1
809869,5
809870,1
809873,3
809896,2
809901,2
809913,1
809918,2
809921,4
809926,6
809929,2
80993,2
80994,3
809949,2
809957,1
809960,7
809973,1
809975,4
809983,2
809985,2
809986,2
809987,11
809997,3
810003,3
810007,1
810031,1
810032,4
810044,7
81006,3
810066,15
810068,4
810084,1
81009,6
81011,2
810111,3
810120,4
810125,1
810137,1
810140,2
810141,3
810147,8
810149,2
810153,2
810158,2
810167,1
81017,9
810171,3
81018,2
810186,10
810187,2
810196,6
810199,3
81020,1
810202,1
810216,11
810218,1
810242,1
810248,1
81025,1
810261,2
810267,1
810270,4
81028,5
810283,1
810285,3
810303,2
810323,4
810328,4
81034,1
810347,1
81035,5
810357,2
810364,1
810371,6
810382,3
810387,2
81039,1
810395,3
810399,1
81040,2
810403,1
810408,3
81042,1
810421,1
810427,1
810440,1
810443,2
810453,4
810465,3
810466,1
810467,9
810473,3
810484,3
810494,2
810495,1
810505,1
810510,2
810515,1
810522,5
810542,2
810564,1
810567,1
810573,2
810590,1
810599,5
810602,6
81061,1
810618,2
810623,1
810625,1
81063,7
810634,1
810662,3
810663,5
810664,4
810669,3
810677,3
810694,1
810704,6
810707,3
81071,1
810713,1
810724,1
810733,1
810750,9
810765,2
810772,1
810777,2
81078,1
810780,6
810786,2
810787,2
810790,1
810794,1
810803,6
810813,1
810822,2
810833,9
810846,2
810849,17
810851,2
81086,3
810863,1
810867,1
810876,2
810883,1
810887,8
81089,2
810903,1
810905,3
810909,7
810921,1
810936,1
81094,8
810944,1
810950,2
810958,2
810959,1
810967,1
810968,1
81097,5
810973,1
810976,1
81098,1
810984,4
810990,3
810991,1
810992,1
810994,8
8110,3
811001,4
811018,4
811024,3
811030,2
811034,6
811039,2
811046,2
811049,2
81106,2
811061,3
811062,3
811068,1
811089,1
811090,1
811094,2
811096,2
811099,1
81110,3
811100,2
811101,4
811112,3
811128,2
811138,2
811142,4
811160,2
811174,6
811185,2
81120,2
811204,2
811208,5
81121,3
811220,1
811234,1
811239,3
811241,1
811245,3
811246,1
811248,1
811282,6
811284,5
811285,2
811286,4
811290,3
811295,1
8113,1
811300,1
811311,1
811322,5
811325,4
811344,1
81136,5
811382,1
811385,2
811386,1
81139,2
811394,4
811429,15
81143,2
811469,4
811476,2
811508,3
811517,6
811524,5
811526,2
811532,1
811534,4
811550,5
811557,4
81156,5
811562,2
811594,1
811595,3
811599,1
811630,3
811645,1
811662,2
811664,2
81167,2
81168,4
811689,1
811692,1
811695,6
811700,1
811702,2
811709,2
811712,9
811718,3
811722,1
811723,1
811728,1
811732,4
811746,1
81175,1
81176,3
811760,1
811788,3
811794,2
811816,2
811819,3
81182,1
811825,1
811839,6
811858,2
811861,2
811866,2
811870,3
811871,4
811892,5
811893,1
811901,2
811910,15
811916,2
811921,2
811935,6
811937,3
811941,2
811950,1
811960,2
811978,1
811979,2
811982,5
812003,2
812006,3
812016,5
812017,2
812020,2
812022,1
812023,1
812025,5
81203,1
812035,4
812036,2
81204,1
812040,1
812042,2
812047,5
81205,10
812051,3
812089,3
812090,3
812093,1
812096,4
812124,3
812132,2
812134,3
812137,3
812141,1
812142,4
81216,2
81217,2
812171,3
812187,2
812218,2
812221,2
812223,2
812228,2
812233,4
812239,9
812240,2
812242,3
812247,1
812249,1
812255,5
812256,1
812261,4
812270,4
812276,3
812279,1
812281,2
812282,6
8123,1
812300,3
812301,4
812313,3
812317,1
812326,5
812328,1
812331,1
812334,9
812336,1
812359,1
81237,1
812371,1
812375,5
812384,8
812385,5
81239,2
812392,2
812410,2
812414,1
812417,2
812445,2
812454,1
812459,2
812463,1
812468,1
81247,1
812481,3
812485,5
812492,2
812499,8
8125,2
812503,2
812507,1
812508,1
812525,2
812527,4
812531,4
812539,2
812542,2
812545,2
812547,2
812549,6
812552,1
812556,4
81256,2
812574,1
812589,1
812596,2
812599,1
812617,5
812618,2
812633,3
812636,5
812638,4
812659,4
812663,2
812677,2
812678,1
812686,1
812688,6
812708,5
812713,5
812737,1
812744,10
81275,11
812752,1
812755,1
81276,2
812770,3
812773,4
812777,4
812799,2
81280,5
812808,2
812811,1
812817,1
812832,2
812837,3
812845,1
812846,4
812851,4
812855,3
812858,4
812860,6
812863,1
812870,1
81288,1
812890,2
812891,1
812892,1
812908,1
812920,1
812932,2
812934,1
812936,1
81294,5
812942,6
812949,3
812969,1
812973,1
812977,5
812997,4
8130,6
813011,13
813021,5
813040,4
813043,1
813070,1
81309,3
813098,1
813101,3
813106,3
813108,4
813109,2
813118,3
813120,1
813121,1
813129,4
813131,1
813132,1
813133,5
813141,3
813166,2
813167,1
813170,4
813173,3
813175,1
813191,2
813193,2
813209,2
813216,7
813224,1
813246,4
813252,1
813275,5
813276,6
813277,1
813292,2
813296,1
813297,4
813302,6
813314,1
81332,3
813320,3
813322,2
813333,2
81334,3
813340,5
813343,1
813347,5
813350,2
81336,1
813375,1
813379,6
81339,1
813390,3
81340,5
813405,2
813408,3
813412,2
813423,1
813436,5
813438,3
813439,1
81344,2
813440,1
813442,1
813448,4
813451,2
813452,1
813467,4
813478,6
813481,4
813485,4
813502,2
813507,2
813509,2
813510,3
813521,3
813529,6
813530,1
813535,1
813550,2
813554,3
813563,1
813567,2
813584,1
813586,2
813593,2
813597,2
813600,1
813605,1
813608,4
81361,2
813618,1
81363,5
813632,1
813642,5
813647,2
813657,2
813670,1
813677,2
813689,3
813691,4
813706,3
813709,2
813725,5
81373,2
813731,2
813757,4
813762,3
813778,10
813779,3
813783,1
813786,2
813787,4
813788,1
813794,1
813801,1
813810,13
813814,1
813820,2
813822,2
81383,1
813830,1
813840,2
813845,2
813847,3
813851,1
813863,1
813871,3
813877,6
813882,4
813897,1
813902,5
813906,4
813910,6
81392,1
813920,2
813925,2
813930,2
813932,3
813941,2
813947,2
81395,10
813952,1
813955,4
813961,5
813966,3
813970,1
813971,2
813974,2
813981,2
813983,1
813984,1
813993,1
814000,1
814014,1
814018,3
814027,1
814031,1
814032,1
814034,25
81406,1
814060,1
814063,4
814066,3
814079,2
814083,2
81409,7
8141,1
814103,1
814104,3
814105,1
81411,1
814118,3
814121,1
814122,1
814128,1
814141,1
814142,10
814144,2
814145,3
81415,6
814150,3
814152,1
814157,2
814158,4
81416,1
81417,2
814174,3
814177,2
81418,3
81419,2
81420,2
814201,5
814214,4
814226,3
814227,1
814236,7
81424,1
81425,4
814250,3
814252,3
814254,1
814256,5
814258,1
814268,4
814278,3
814287,6
81429,2
814290,1
814291,3
8143,1
81430,1
814305,1
814316,3
81432,1
814322,1
814334,3
814335,1
814359,1
814361,3
814377,1
814387,1
814388,12
814391,5
814392,1
814405,1
814414,2
814419,2
814429,7
814438,2
814440,1
814442,1
814444,4
81445,1
814465,4
814471,1
814472,3
814474,1
814477,2
814497,6
814500,1
814501,1
814509,2
814522,6
814530,3
814547,2
81455,2
81456,2
81457,2
814571,1
814573,1
814580,3
814589,1
814642,1
814658,5
814659,1
814664,1
814668,4
814669,2
814689,2
814696,2
814708,1
814724,2
814725,2
814726,1
814730,10
814731,1
814750,1
814754,7
814758,9
814759,5
814766,4
814768,3
814776,12
814779,4
814784,2
8148,1
814802,1
814807,1
81481,3
814814,6
814834,2
814838,1
81484,3
814842,1
814843,3
814847,1
814857,1
814876,3
814883,1
814893,5
814897,3
814898,2
814905,1
814926,1
814928,2
81493,2
814932,3
814933,2
814934,1
814935,3
81494,1
814942,2
814945,2
814948,3
814960,3
814969,5
814971,2
814978,4
814986,2
814992,1
815,1
8150,3
815001,2
815009,1
815013,6
815028,8
815032,3
815035,3
815040,5
815044,2
815049,1
815060,1
815061,1
815068,2
815071,7
815078,3
815083,1
815084,2
815087,1
815088,2
815092,2
815106,1
81511,7
815112,1
815117,3
815130,1
815144,3
815155,3
815156,2
815162,3
815178,1
815181,1
815185,1
815186,2
815188,3
815189,2
8152,4
815200,2
815203,2
815211,4
815212,1
815216,3
815231,3
815241,1
815246,4
815247,1
815250,2
815251,2
81526,3
815263,1
815279,2
815290,2
815291,2
815301,2
815307,4
815320,2
815328,1
81533,1
815331,1
815337,5
815339,3
81534,3
815342,1
815344,6
815352,1
815362,1
815364,1
815369,1
815404,1
815407,1
815409,2
815410,3
815411,3
815412,3
815440,2
815451,2
815478,2
815495,1
815502,1
815504,1
815508,3
81551,1
815513,2
815517,1
815539,2
815548,1
815555,2
815556,2
815558,1
815561,1
815563,1
815566,1
815577,3
815582,1
815593,3
815599,5
8156,1
815615,4
815616,2
815625,1
815627,1
815633,2
815644,1
815648,2
815651,4
815659,2
81567,1
815680,2
815704,5
815717,1
815718,3
815720,3
815723,1
815730,4
815735,3
815759,3
815760,4
815771,1
815773,1
81579,1
815798,3
8158,4
815821,3
815830,9
815833,1
815836,2
815844,4
815866,1
815868,1
815877,1
815890,6
8159,2
815906,4
815907,2
815910,1
815922,2
815931,2
815932,1
815955,1
81596,1
815966,2
815969,2
815972,4
815977,3
815984,1
815996,3
815999,1
816005,2
816018,6
816020,2
816031,1
816045,4
816048,2
816060,1
816061,1
816072,2
816074,1
816088,2
816105,1
816106,2
816119,1
81613,1
816130,1
816135,1
81614,3
816149,1
816159,2
816166,1
816169,1
816179,3
816184,2
816191,1
816203,3
816209,1
816216,2
816223,1
816230,1
816239,2
816241,1
816244,1
816254,1
816260,1
816271,2
816272,1
816273,2
816276,4
816281,1
816288,1
816291,5
816293,1
8163,6
816309,1
816317,7
816318,3
816338,1
816353,3
816356,7
816359,1
816386,1
81639,4
816393,2
816400,3
816412,3
816416,9
816418,1
816431,10
816439,2
816474,1
816479,1
816483,1
816488,5
816491,2
816500,2
816502,1
816511,4
816523,2
816530,2
816549,1
816552,2
816554,1
816564,3
816571,1
816596,2
81660,2
816600,8
816608,2
816614,1
816620,1
816625,5
816629,3
81663,2
816630,1
816656,1
816665,2
816668,2
816671,1
816677,8
81668,2
816681,2
816685,4
81669,3
8167,4
816702,2
816720,1
816721,3
816723,6
816740,1
816747,1
816752,2
81676,4
816773,3
816775,4
81678,1
816812,2
816821,3
816839,1
816841,2
816852,7
816865,5
816867,1
816873,3
816878,3
816886,3
81689,1
8169,2
816904,12
816917,1
81692,1
816920,3
816945,7
816957,4
816958,6
816974,2
816977,1
816978,3
816984,1
816999,5
817004,1
817012,6
817020,1
817023,3
817032,2
817045,3
817046,1
817051,1
817057,2
817059,2
817067,7
817071,1
817076,1
817078,2
817082,2
817087,1
817091,4
817097,4
817111,5
817122,1
81713,3
817141,4
81716,2
817162,6
817167,2
817174,3
817175,3
817181,3
817183,2
817184,1
817185,4
81719,5
817201,3
817206,1
817209,1
81721,2
817232,5
81724,3
817240,2
817251,2
817254,2
817260,3
817290,2
817304,3
817320,2
817326,3
817332,5
817339,11
81734,2
817342,1
817348,3
817355,1
817358,8
817363,18
817379,2
817381,6
81740,3
817401,2
817409,1
817412,1
817430,6
817431,2
817433,3
817434,2
817447,1
817449,3
817453,4
817460,1
817462,1
817467,1
817471,4
817484,3
817500,2
817501,1
817519,2
817530,1
817531,2
817536,2
817538,7
817539,2
817540,2
817541,2
81755,2
817552,6
81757,2
817578,2
817602,2
817612,2
817619,2
817624,3
817633,2
817638,3
817646,3
817648,3
817652,2
817662,1
817673,3
817675,6
817677,1
817681,3
817682,3
817697,8
817699,2
81770,3
817707,1
817710,4
817728,2
81773,1
817730,2
817732,5
817749,1
817750,2
817762,1
817772,3
817775,1
817777,4
817782,1
817786,2
81779,2
817794,1
817796,1
817797,1
817803,2
817810,4
817812,2
817840,2
817846,3
817855,3
817865,6
817866,2
817891,3
817892,4
817893,3
817921,2
817929,4
817930,1
817931,3
817947,1
817957,3
817958,1
817961,2
817964,4
817979,1
817980,4
817990,1
818003,2
818004,1
81801,26
818012,11
818030,1
818039,4
818040,2
818059,1
818060,2
818063,4
818068,1
818069,7
81807,1
818085,2
818098,2
818107,1
818121,3
818135,2
818140,3
818144,2
818149,1
818152,21
818153,2
818156,6
818164,2
818175,1
818183,1
818189,2
818195,1
818244,1
818248,1
818259,2
818263,3
818265,16
818284,2
818289,3
818297,1
818299,6
8183,1
81830,6
818340,2
818345,6
818358,1
81836,9
818361,3
818367,3
818384,6
818389,4
818401,1
818413,1
818422,1
818429,3
818431,3
818432,1
818434,4
818445,1
81845,1
818460,2
818463,1
818469,4
818477,4
818487,1
818501,4
818506,3
818507,6
818518,4
818532,1
818542,3
818547,3
81856,5
818564,1
81857,3
818570,3
818571,2
818596,1
818599,4
81860,1
818600,1
818613,8
818622,2
818623,3
818635,4
818640,2
818657,1
818658,4
818659,2
818665,2
818673,5
818682,3
818692,1
81870,1
818700,3
818701,1
81871,1
818714,1
818717,9
818719,1
