用户ID,最近购买时间,R值
96649,2017-12-02,4
966499,2017-12-02,4
966529,2017-12-02,4
966534,2017-12-02,4
966575,2017-12-02,4
966651,2017-12-02,4
966660,2017-12-02,4
966711,2017-12-02,4
966749,2017-12-02,4
966781,2017-12-02,4
966786,2017-12-02,4
966813,2017-12-02,4
966903,2017-12-02,4
966918,2017-12-02,4
966939,2017-12-02,4
966949,2017-12-02,4
96695,2017-12-02,4
966960,2017-12-02,4
966963,2017-12-02,4
967031,2017-12-02,4
967046,2017-12-02,4
96710,2017-12-02,4
967119,2017-12-02,4
967190,2017-12-02,4
967199,2017-12-02,4
967212,2017-12-02,4
967250,2017-12-02,4
967276,2017-12-02,4
967293,2017-12-02,4
967354,2017-12-02,4
967480,2017-12-02,4
967493,2017-12-02,4
967502,2017-12-02,4
967528,2017-12-02,4
967594,2017-12-02,4
967701,2017-12-02,4
967709,2017-12-02,4
967770,2017-12-02,4
967855,2017-12-02,4
967941,2017-12-02,4
9680,2017-12-02,4
968021,2017-12-02,4
968024,2017-12-02,4
968079,2017-12-02,4
968096,2017-12-02,4
968109,2017-12-02,4
968125,2017-12-02,4
968147,2017-12-02,4
968150,2017-12-02,4
968165,2017-12-02,4
968174,2017-12-02,4
968186,2017-12-02,4
968264,2017-12-02,4
968316,2017-12-02,4
968363,2017-12-02,4
968463,2017-12-02,4
968481,2017-12-02,4
968505,2017-12-02,4
968581,2017-12-02,4
968600,2017-12-02,4
968738,2017-12-02,4
968790,2017-12-02,4
968852,2017-12-02,4
968892,2017-12-02,4
968955,2017-12-02,4
969004,2017-12-02,4
969017,2017-12-02,4
969031,2017-12-02,4
969046,2017-12-02,4
969075,2017-12-02,4
969087,2017-12-02,4
969102,2017-12-02,4
969125,2017-12-02,4
969137,2017-12-02,4
969194,2017-12-02,4
969366,2017-12-02,4
969465,2017-12-02,4
969479,2017-12-02,4
969532,2017-12-02,4
969552,2017-12-02,4
969573,2017-12-02,4
969608,2017-12-02,4
969612,2017-12-02,4
969635,2017-12-02,4
969648,2017-12-02,4
969682,2017-12-02,4
969732,2017-12-02,4
969743,2017-12-02,4
969813,2017-12-02,4
969881,2017-12-02,4
969907,2017-12-02,4
970056,2017-12-02,4
970058,2017-12-02,4
970078,2017-12-02,4
970083,2017-12-02,4
970121,2017-12-02,4
970132,2017-12-02,4
970197,2017-12-02,4
970201,2017-12-02,4
970280,2017-12-02,4
97030,2017-12-02,4
970311,2017-12-02,4
970384,2017-12-02,4
970387,2017-12-02,4
970406,2017-12-02,4
970461,2017-12-02,4
970469,2017-12-02,4
970487,2017-12-02,4
970540,2017-12-02,4
970548,2017-12-02,4
970574,2017-12-02,4
970580,2017-12-02,4
970584,2017-12-02,4
97060,2017-12-02,4
970623,2017-12-02,4
970644,2017-12-02,4
970682,2017-12-02,4
970695,2017-12-02,4
97073,2017-12-02,4
970735,2017-12-02,4
970775,2017-12-02,4
970832,2017-12-02,4
970842,2017-12-02,4
970844,2017-12-02,4
97085,2017-12-02,4
970850,2017-12-02,4
970861,2017-12-02,4
970866,2017-12-02,4
970901,2017-12-02,4
970965,2017-12-02,4
970976,2017-12-02,4
971017,2017-12-02,4
97109,2017-12-02,4
97115,2017-12-02,4
971151,2017-12-02,4
971276,2017-12-02,4
971290,2017-12-02,4
97131,2017-12-02,4
971331,2017-12-02,4
971370,2017-12-02,4
971382,2017-12-02,4
971394,2017-12-02,4
971396,2017-12-02,4
971409,2017-12-02,4
971480,2017-12-02,4
971499,2017-12-02,4
971528,2017-12-02,4
971542,2017-12-02,4
971561,2017-12-02,4
971580,2017-12-02,4
971586,2017-12-02,4
971628,2017-12-02,4
971685,2017-12-02,4
971713,2017-12-02,4
971802,2017-12-02,4
971842,2017-12-02,4
971861,2017-12-02,4
971917,2017-12-02,4
97192,2017-12-02,4
971936,2017-12-02,4
971941,2017-12-02,4
971958,2017-12-02,4
971963,2017-12-02,4
972045,2017-12-02,4
972057,2017-12-02,4
972071,2017-12-02,4
972082,2017-12-02,4
972096,2017-12-02,4
972103,2017-12-02,4
972155,2017-12-02,4
972169,2017-12-02,4
972201,2017-12-02,4
972243,2017-12-02,4
972300,2017-12-02,4
972318,2017-12-02,4
972329,2017-12-02,4
97234,2017-12-02,4
972356,2017-12-02,4
972397,2017-12-02,4
972402,2017-12-02,4
972419,2017-12-02,4
972463,2017-12-02,4
972468,2017-12-02,4
972479,2017-12-02,4
972512,2017-12-02,4
972514,2017-12-02,4
97252,2017-12-02,4
972593,2017-12-02,4
972594,2017-12-02,4
972596,2017-12-02,4
972635,2017-12-02,4
972652,2017-12-02,4
972685,2017-12-02,4
972694,2017-12-02,4
972717,2017-12-02,4
972745,2017-12-02,4
972808,2017-12-02,4
972847,2017-12-02,4
972874,2017-12-02,4
972967,2017-12-02,4
97301,2017-12-02,4
973024,2017-12-02,4
973032,2017-12-02,4
973081,2017-12-02,4
973098,2017-12-02,4
973124,2017-12-02,4
973165,2017-12-02,4
97319,2017-12-02,4
973196,2017-12-02,4
973342,2017-12-02,4
973350,2017-12-02,4
973403,2017-12-02,4
973538,2017-12-02,4
973550,2017-12-02,4
973577,2017-12-02,4
973600,2017-12-02,4
973616,2017-12-02,4
97369,2017-12-02,4
973717,2017-12-02,4
973868,2017-12-02,4
973882,2017-12-02,4
973924,2017-12-02,4
973934,2017-12-02,4
973948,2017-12-02,4
973952,2017-12-02,4
973959,2017-12-02,4
973962,2017-12-02,4
973997,2017-12-02,4
974016,2017-12-02,4
974055,2017-12-02,4
974101,2017-12-02,4
974112,2017-12-02,4
97421,2017-12-02,4
974213,2017-12-02,4
974352,2017-12-02,4
97436,2017-12-02,4
974367,2017-12-02,4
97437,2017-12-02,4
974379,2017-12-02,4
974400,2017-12-02,4
974407,2017-12-02,4
974412,2017-12-02,4
974419,2017-12-02,4
974468,2017-12-02,4
974578,2017-12-02,4
974658,2017-12-02,4
974675,2017-12-02,4
974689,2017-12-02,4
974742,2017-12-02,4
974826,2017-12-02,4
974834,2017-12-02,4
974837,2017-12-02,4
974855,2017-12-02,4
974864,2017-12-02,4
974980,2017-12-02,4
974987,2017-12-02,4
975,2017-12-02,4
975029,2017-12-02,4
975039,2017-12-02,4
975086,2017-12-02,4
975139,2017-12-02,4
975174,2017-12-02,4
975181,2017-12-02,4
975212,2017-12-02,4
975250,2017-12-02,4
975312,2017-12-02,4
975337,2017-12-02,4
975371,2017-12-02,4
975417,2017-12-02,4
975448,2017-12-02,4
975453,2017-12-02,4
975496,2017-12-02,4
975533,2017-12-02,4
975569,2017-12-02,4
97560,2017-12-02,4
975665,2017-12-02,4
975688,2017-12-02,4
97569,2017-12-02,4
975837,2017-12-02,4
975966,2017-12-02,4
975978,2017-12-02,4
975997,2017-12-02,4
976016,2017-12-02,4
976100,2017-12-02,4
976160,2017-12-02,4
976163,2017-12-02,4
976185,2017-12-02,4
97622,2017-12-02,4
976246,2017-12-02,4
976294,2017-12-02,4
976297,2017-12-02,4
976341,2017-12-02,4
976351,2017-12-02,4
976412,2017-12-02,4
976419,2017-12-02,4
97642,2017-12-02,4
976508,2017-12-02,4
976550,2017-12-02,4
97656,2017-12-02,4
976610,2017-12-02,4
976657,2017-12-02,4
976690,2017-12-02,4
976756,2017-12-02,4
976831,2017-12-02,4
976860,2017-12-02,4
976885,2017-12-02,4
9769,2017-12-02,4
976901,2017-12-02,4
976914,2017-12-02,4
976957,2017-12-02,4
976962,2017-12-02,4
976978,2017-12-02,4
976988,2017-12-02,4
97699,2017-12-02,4
977007,2017-12-02,4
977053,2017-12-02,4
97707,2017-12-02,4
97712,2017-12-02,4
97718,2017-12-02,4
977208,2017-12-02,4
977212,2017-12-02,4
977215,2017-12-02,4
977254,2017-12-02,4
977288,2017-12-02,4
977308,2017-12-02,4
977416,2017-12-02,4
977429,2017-12-02,4
97745,2017-12-02,4
977459,2017-12-02,4
977522,2017-12-02,4
977542,2017-12-02,4
977574,2017-12-02,4
977680,2017-12-02,4
977686,2017-12-02,4
977691,2017-12-02,4
97770,2017-12-02,4
977737,2017-12-02,4
977757,2017-12-02,4
977763,2017-12-02,4
977778,2017-12-02,4
977784,2017-12-02,4
977798,2017-12-02,4
97780,2017-12-02,4
977906,2017-12-02,4
977913,2017-12-02,4
977978,2017-12-02,4
978013,2017-12-02,4
978082,2017-12-02,4
97814,2017-12-02,4
978214,2017-12-02,4
978234,2017-12-02,4
978292,2017-12-02,4
978341,2017-12-02,4
97836,2017-12-02,4
978411,2017-12-02,4
978495,2017-12-02,4
978548,2017-12-02,4
978602,2017-12-02,4
978611,2017-12-02,4
978657,2017-12-02,4
978659,2017-12-02,4
978684,2017-12-02,4
978686,2017-12-02,4
978755,2017-12-02,4
9788,2017-12-02,4
978801,2017-12-02,4
978935,2017-12-02,4
978956,2017-12-02,4
979001,2017-12-02,4
979102,2017-12-02,4
979178,2017-12-02,4
979221,2017-12-02,4
979272,2017-12-02,4
979281,2017-12-02,4
979288,2017-12-02,4
979347,2017-12-02,4
979375,2017-12-02,4
979438,2017-12-02,4
979472,2017-12-02,4
979524,2017-12-02,4
979547,2017-12-02,4
979551,2017-12-02,4
979603,2017-12-02,4
979608,2017-12-02,4
979619,2017-12-02,4
979724,2017-12-02,4
979756,2017-12-02,4
979809,2017-12-02,4
979840,2017-12-02,4
979852,2017-12-02,4
979870,2017-12-02,4
97989,2017-12-02,4
979891,2017-12-02,4
980002,2017-12-02,4
980036,2017-12-02,4
980070,2017-12-02,4
980108,2017-12-02,4
980137,2017-12-02,4
980147,2017-12-02,4
980234,2017-12-02,4
980308,2017-12-02,4
980341,2017-12-02,4
98050,2017-12-02,4
980523,2017-12-02,4
980546,2017-12-02,4
980604,2017-12-02,4
980655,2017-12-02,4
98068,2017-12-02,4
980695,2017-12-02,4
980739,2017-12-02,4
980751,2017-12-02,4
980870,2017-12-02,4
980874,2017-12-02,4
980934,2017-12-02,4
980969,2017-12-02,4
980988,2017-12-02,4
981009,2017-12-02,4
981098,2017-12-02,4
981143,2017-12-02,4
981168,2017-12-02,4
981302,2017-12-02,4
981326,2017-12-02,4
981333,2017-12-02,4
981375,2017-12-02,4
981399,2017-12-02,4
981512,2017-12-02,4
981571,2017-12-02,4
981628,2017-12-02,4
981702,2017-12-02,4
981728,2017-12-02,4
981730,2017-12-02,4
981752,2017-12-02,4
98177,2017-12-02,4
981790,2017-12-02,4
981825,2017-12-02,4
981849,2017-12-02,4
981912,2017-12-02,4
981954,2017-12-02,4
982069,2017-12-02,4
982080,2017-12-02,4
982091,2017-12-02,4
982265,2017-12-02,4
982294,2017-12-02,4
982298,2017-12-02,4
982318,2017-12-02,4
982368,2017-12-02,4
982410,2017-12-02,4
982472,2017-12-02,4
982491,2017-12-02,4
982509,2017-12-02,4
982535,2017-12-02,4
982585,2017-12-02,4
982587,2017-12-02,4
982642,2017-12-02,4
982655,2017-12-02,4
982664,2017-12-02,4
982729,2017-12-02,4
982740,2017-12-02,4
982778,2017-12-02,4
982793,2017-12-02,4
982843,2017-12-02,4
982866,2017-12-02,4
98287,2017-12-02,4
982887,2017-12-02,4
982894,2017-12-02,4
9829,2017-12-02,4
982944,2017-12-02,4
983032,2017-12-02,4
983042,2017-12-02,4
983043,2017-12-02,4
983044,2017-12-02,4
983068,2017-12-02,4
983070,2017-12-02,4
98308,2017-12-02,4
983085,2017-12-02,4
9831,2017-12-02,4
983106,2017-12-02,4
983172,2017-12-02,4
983241,2017-12-02,4
983291,2017-12-02,4
983295,2017-12-02,4
983317,2017-12-02,4
983363,2017-12-02,4
983414,2017-12-02,4
983419,2017-12-02,4
983436,2017-12-02,4
98352,2017-12-02,4
983551,2017-12-02,4
983559,2017-12-02,4
983645,2017-12-02,4
983672,2017-12-02,4
983695,2017-12-02,4
983699,2017-12-02,4
983709,2017-12-02,4
98371,2017-12-02,4
983746,2017-12-02,4
983832,2017-12-02,4
983837,2017-12-02,4
983842,2017-12-02,4
983877,2017-12-02,4
983931,2017-12-02,4
983935,2017-12-02,4
984036,2017-12-02,4
98414,2017-12-02,4
984170,2017-12-02,4
984205,2017-12-02,4
984231,2017-12-02,4
984330,2017-12-02,4
984367,2017-12-02,4
984413,2017-12-02,4
984444,2017-12-02,4
984456,2017-12-02,4
984533,2017-12-02,4
984557,2017-12-02,4
984573,2017-12-02,4
984646,2017-12-02,4
984733,2017-12-02,4
984922,2017-12-02,4
984948,2017-12-02,4
984964,2017-12-02,4
984976,2017-12-02,4
984984,2017-12-02,4
984989,2017-12-02,4
985155,2017-12-02,4
985178,2017-12-02,4
985219,2017-12-02,4
985259,2017-12-02,4
985306,2017-12-02,4
985328,2017-12-02,4
985341,2017-12-02,4
98540,2017-12-02,4
985401,2017-12-02,4
985427,2017-12-02,4
985460,2017-12-02,4
985519,2017-12-02,4
985566,2017-12-02,4
985595,2017-12-02,4
985673,2017-12-02,4
985680,2017-12-02,4
985686,2017-12-02,4
985722,2017-12-02,4
985742,2017-12-02,4
98578,2017-12-02,4
985781,2017-12-02,4
985784,2017-12-02,4
985786,2017-12-02,4
98580,2017-12-02,4
985882,2017-12-02,4
985890,2017-12-02,4
985925,2017-12-02,4
986050,2017-12-02,4
986072,2017-12-02,4
98608,2017-12-02,4
986083,2017-12-02,4
986086,2017-12-02,4
986105,2017-12-02,4
986148,2017-12-02,4
986246,2017-12-02,4
98630,2017-12-02,4
986396,2017-12-02,4
986402,2017-12-02,4
986410,2017-12-02,4
986413,2017-12-02,4
986469,2017-12-02,4
986534,2017-12-02,4
986543,2017-12-02,4
986550,2017-12-02,4
986597,2017-12-02,4
986616,2017-12-02,4
986645,2017-12-02,4
986662,2017-12-02,4
986721,2017-12-02,4
986728,2017-12-02,4
986751,2017-12-02,4
986754,2017-12-02,4
986758,2017-12-02,4
986762,2017-12-02,4
986767,2017-12-02,4
986771,2017-12-02,4
986784,2017-12-02,4
986826,2017-12-02,4
986863,2017-12-02,4
986951,2017-12-02,4
986972,2017-12-02,4
986978,2017-12-02,4
986995,2017-12-02,4
987025,2017-12-02,4
987028,2017-12-02,4
987044,2017-12-02,4
987086,2017-12-02,4
987108,2017-12-02,4
987125,2017-12-02,4
987206,2017-12-02,4
987316,2017-12-02,4
987404,2017-12-02,4
987430,2017-12-02,4
987483,2017-12-02,4
987494,2017-12-02,4
987517,2017-12-02,4
987522,2017-12-02,4
987560,2017-12-02,4
987580,2017-12-02,4
987600,2017-12-02,4
987670,2017-12-02,4
987682,2017-12-02,4
987774,2017-12-02,4
987804,2017-12-02,4
987846,2017-12-02,4
987951,2017-12-02,4
98805,2017-12-02,4
988058,2017-12-02,4
988098,2017-12-02,4
988109,2017-12-02,4
988159,2017-12-02,4
988172,2017-12-02,4
988180,2017-12-02,4
988182,2017-12-02,4
988234,2017-12-02,4
988323,2017-12-02,4
9884,2017-12-02,4
988413,2017-12-02,4
988447,2017-12-02,4
98845,2017-12-02,4
988459,2017-12-02,4
988514,2017-12-02,4
988570,2017-12-02,4
988590,2017-12-02,4
988602,2017-12-02,4
988618,2017-12-02,4
988649,2017-12-02,4
988686,2017-12-02,4
988757,2017-12-02,4
988792,2017-12-02,4
988902,2017-12-02,4
988973,2017-12-02,4
988977,2017-12-02,4
988997,2017-12-02,4
989023,2017-12-02,4
989027,2017-12-02,4
989044,2017-12-02,4
98906,2017-12-02,4
989061,2017-12-02,4
989093,2017-12-02,4
989105,2017-12-02,4
989148,2017-12-02,4
989159,2017-12-02,4
9892,2017-12-02,4
98928,2017-12-02,4
989293,2017-12-02,4
989301,2017-12-02,4
989338,2017-12-02,4
989374,2017-12-02,4
989382,2017-12-02,4
989437,2017-12-02,4
989462,2017-12-02,4
989530,2017-12-02,4
98956,2017-12-02,4
9896,2017-12-02,4
989694,2017-12-02,4
989712,2017-12-02,4
989741,2017-12-02,4
989749,2017-12-02,4
989779,2017-12-02,4
98979,2017-12-02,4
989805,2017-12-02,4
989869,2017-12-02,4
989926,2017-12-02,4
989971,2017-12-02,4
99002,2017-12-02,4
990023,2017-12-02,4
990034,2017-12-02,4
990050,2017-12-02,4
990072,2017-12-02,4
990104,2017-12-02,4
990106,2017-12-02,4
990113,2017-12-02,4
990148,2017-12-02,4
990161,2017-12-02,4
990257,2017-12-02,4
990276,2017-12-02,4
990299,2017-12-02,4
990315,2017-12-02,4
990354,2017-12-02,4
990362,2017-12-02,4
99042,2017-12-02,4
990433,2017-12-02,4
990435,2017-12-02,4
99044,2017-12-02,4
990454,2017-12-02,4
990494,2017-12-02,4
990534,2017-12-02,4
990545,2017-12-02,4
990631,2017-12-02,4
990716,2017-12-02,4
990756,2017-12-02,4
990780,2017-12-02,4
990820,2017-12-02,4
990835,2017-12-02,4
99095,2017-12-02,4
990981,2017-12-02,4
991000,2017-12-02,4
991016,2017-12-02,4
991030,2017-12-02,4
991070,2017-12-02,4
991163,2017-12-02,4
991251,2017-12-02,4
99127,2017-12-02,4
9913,2017-12-02,4
991379,2017-12-02,4
991383,2017-12-02,4
991391,2017-12-02,4
991400,2017-12-02,4
991407,2017-12-02,4
991443,2017-12-02,4
991456,2017-12-02,4
991479,2017-12-02,4
99153,2017-12-02,4
991563,2017-12-02,4
991604,2017-12-02,4
991699,2017-12-02,4
991744,2017-12-02,4
99177,2017-12-02,4
991777,2017-12-02,4
991836,2017-12-02,4
991845,2017-12-02,4
991896,2017-12-02,4
992004,2017-12-02,4
992007,2017-12-02,4
992019,2017-12-02,4
992050,2017-12-02,4
992063,2017-12-02,4
992065,2017-12-02,4
99209,2017-12-02,4
99212,2017-12-02,4
992137,2017-12-02,4
992216,2017-12-02,4
992305,2017-12-02,4
992317,2017-12-02,4
992323,2017-12-02,4
992356,2017-12-02,4
992357,2017-12-02,4
992496,2017-12-02,4
992527,2017-12-02,4
992606,2017-12-02,4
992623,2017-12-02,4
992670,2017-12-02,4
992685,2017-12-02,4
992696,2017-12-02,4
992713,2017-12-02,4
992740,2017-12-02,4
99277,2017-12-02,4
992829,2017-12-02,4
992852,2017-12-02,4
992875,2017-12-02,4
992893,2017-12-02,4
992916,2017-12-02,4
99292,2017-12-02,4
992953,2017-12-02,4
992964,2017-12-02,4
992966,2017-12-02,4
993004,2017-12-02,4
993061,2017-12-02,4
993107,2017-12-02,4
993115,2017-12-02,4
993133,2017-12-02,4
993176,2017-12-02,4
993186,2017-12-02,4
993228,2017-12-02,4
993312,2017-12-02,4
993404,2017-12-02,4
993455,2017-12-02,4
993489,2017-12-02,4
99351,2017-12-02,4
993512,2017-12-02,4
993536,2017-12-02,4
993542,2017-12-02,4
993607,2017-12-02,4
993675,2017-12-02,4
993716,2017-12-02,4
993729,2017-12-02,4
993774,2017-12-02,4
993835,2017-12-02,4
993844,2017-12-02,4
993859,2017-12-02,4
993888,2017-12-02,4
993889,2017-12-02,4
993956,2017-12-02,4
994150,2017-12-02,4
994158,2017-12-02,4
994188,2017-12-02,4
9942,2017-12-02,4
994215,2017-12-02,4
994300,2017-12-02,4
994309,2017-12-02,4
994313,2017-12-02,4
994317,2017-12-02,4
994345,2017-12-02,4
994364,2017-12-02,4
994408,2017-12-02,4
99446,2017-12-02,4
99447,2017-12-02,4
994727,2017-12-02,4
994793,2017-12-02,4
994801,2017-12-02,4
994894,2017-12-02,4
994900,2017-12-02,4
994970,2017-12-02,4
994980,2017-12-02,4
995004,2017-12-02,4
995045,2017-12-02,4
995069,2017-12-02,4
995090,2017-12-02,4
995096,2017-12-02,4
995111,2017-12-02,4
995123,2017-12-02,4
995169,2017-12-02,4
995184,2017-12-02,4
995196,2017-12-02,4
99524,2017-12-02,4
995277,2017-12-02,4
99531,2017-12-02,4
995327,2017-12-02,4
995376,2017-12-02,4
995379,2017-12-02,4
995516,2017-12-02,4
995523,2017-12-02,4
995526,2017-12-02,4
99554,2017-12-02,4
995548,2017-12-02,4
995593,2017-12-02,4
995608,2017-12-02,4
995610,2017-12-02,4
995690,2017-12-02,4
995744,2017-12-02,4
995756,2017-12-02,4
995758,2017-12-02,4
995829,2017-12-02,4
995837,2017-12-02,4
99592,2017-12-02,4
9960,2017-12-02,4
996005,2017-12-02,4
996044,2017-12-02,4
996056,2017-12-02,4
99609,2017-12-02,4
996100,2017-12-02,4
996148,2017-12-02,4
99615,2017-12-02,4
996238,2017-12-02,4
996259,2017-12-02,4
996268,2017-12-02,4
996270,2017-12-02,4
996287,2017-12-02,4
996419,2017-12-02,4
996444,2017-12-02,4
996455,2017-12-02,4
996487,2017-12-02,4
996496,2017-12-02,4
996544,2017-12-02,4
996563,2017-12-02,4
996578,2017-12-02,4
996590,2017-12-02,4
996605,2017-12-02,4
996615,2017-12-02,4
996732,2017-12-02,4
996738,2017-12-02,4
996749,2017-12-02,4
996755,2017-12-02,4
996770,2017-12-02,4
996790,2017-12-02,4
996793,2017-12-02,4
996843,2017-12-02,4
996850,2017-12-02,4
996856,2017-12-02,4
996872,2017-12-02,4
996965,2017-12-02,4
996976,2017-12-02,4
99701,2017-12-02,4
997082,2017-12-02,4
997090,2017-12-02,4
997142,2017-12-02,4
997171,2017-12-02,4
997190,2017-12-02,4
997244,2017-12-02,4
997262,2017-12-02,4
997279,2017-12-02,4
997291,2017-12-02,4
997292,2017-12-02,4
997441,2017-12-02,4
997451,2017-12-02,4
997498,2017-12-02,4
997572,2017-12-02,4
99760,2017-12-02,4
997608,2017-12-02,4
997618,2017-12-02,4
997650,2017-12-02,4
997660,2017-12-02,4
997666,2017-12-02,4
997718,2017-12-02,4
99772,2017-12-02,4
997749,2017-12-02,4
997792,2017-12-02,4
997848,2017-12-02,4
997867,2017-12-02,4
997889,2017-12-02,4
99791,2017-12-02,4
997921,2017-12-02,4
997971,2017-12-02,4
997975,2017-12-02,4
997990,2017-12-02,4
99804,2017-12-02,4
99806,2017-12-02,4
998112,2017-12-02,4
998251,2017-12-02,4
998297,2017-12-02,4
998351,2017-12-02,4
998359,2017-12-02,4
99838,2017-12-02,4
998399,2017-12-02,4
998400,2017-12-02,4
998413,2017-12-02,4
998432,2017-12-02,4
998455,2017-12-02,4
998462,2017-12-02,4
998491,2017-12-02,4
998494,2017-12-02,4
998526,2017-12-02,4
99866,2017-12-02,4
998715,2017-12-02,4
998778,2017-12-02,4
998940,2017-12-02,4
999099,2017-12-02,4
999128,2017-12-02,4
999153,2017-12-02,4
999178,2017-12-02,4
999278,2017-12-02,4
999308,2017-12-02,4
999370,2017-12-02,4
999432,2017-12-02,4
999499,2017-12-02,4
999612,2017-12-02,4
999622,2017-12-02,4
99973,2017-12-02,4
999825,2017-12-02,4
999856,2017-12-02,4
999919,2017-12-02,4
99994,2017-12-02,4
999983,2017-12-02,4
1000001,2017-12-03,4
1000023,2017-12-03,4
1000027,2017-12-03,4
1000028,2017-12-03,4
1000061,2017-12-03,4
1000084,2017-12-03,4
1000103,2017-12-03,4
1000115,2017-12-03,4
1000120,2017-12-03,4
1000137,2017-12-03,4
1000139,2017-12-03,4
1000151,2017-12-03,4
1000188,2017-12-03,4
1000202,2017-12-03,4
1000226,2017-12-03,4
1000269,2017-12-03,4
1000280,2017-12-03,4
1000304,2017-12-03,4
1000313,2017-12-03,4
1000318,2017-12-03,4
1000319,2017-12-03,4
1000328,2017-12-03,4
1000332,2017-12-03,4
1000335,2017-12-03,4
1000339,2017-12-03,4
1000343,2017-12-03,4
1000346,2017-12-03,4
1000354,2017-12-03,4
1000375,2017-12-03,4
100039,2017-12-03,4
1000398,2017-12-03,4
1000406,2017-12-03,4
1000417,2017-12-03,4
1000429,2017-12-03,4
1000436,2017-12-03,4
1000438,2017-12-03,4
1000452,2017-12-03,4
1000461,2017-12-03,4
1000464,2017-12-03,4
1000484,2017-12-03,4
1000488,2017-12-03,4
100049,2017-12-03,4
1000511,2017-12-03,4
1000538,2017-12-03,4
1000554,2017-12-03,4
1000569,2017-12-03,4
1000578,2017-12-03,4
1000590,2017-12-03,4
1000591,2017-12-03,4
1000598,2017-12-03,4
1000610,2017-12-03,4
1000640,2017-12-03,4
1000684,2017-12-03,4
1000701,2017-12-03,4
1000727,2017-12-03,4
1000734,2017-12-03,4
1000749,2017-12-03,4
1000759,2017-12-03,4
1000763,2017-12-03,4
1000772,2017-12-03,4
1000798,2017-12-03,4
1000807,2017-12-03,4
1000836,2017-12-03,4
1000843,2017-12-03,4
1000864,2017-12-03,4
10009,2017-12-03,4
1000905,2017-12-03,4
100091,2017-12-03,4
1000911,2017-12-03,4
1000917,2017-12-03,4
1000926,2017-12-03,4
1000935,2017-12-03,4
100094,2017-12-03,4
1000965,2017-12-03,4
1000989,2017-12-03,4
1001008,2017-12-03,4
100101,2017-12-03,4
1001025,2017-12-03,4
1001026,2017-12-03,4
1001045,2017-12-03,4
1001048,2017-12-03,4
100105,2017-12-03,4
1001054,2017-12-03,4
100107,2017-12-03,4
1001082,2017-12-03,4
1001114,2017-12-03,4
1001131,2017-12-03,4
1001138,2017-12-03,4
1001139,2017-12-03,4
1001148,2017-12-03,4
100116,2017-12-03,4
1001165,2017-12-03,4
1001186,2017-12-03,4
1001198,2017-12-03,4
1001199,2017-12-03,4
1001201,2017-12-03,4
1001212,2017-12-03,4
1001235,2017-12-03,4
1001245,2017-12-03,4
1001310,2017-12-03,4
1001322,2017-12-03,4
1001332,2017-12-03,4
1001335,2017-12-03,4
1001369,2017-12-03,4
1001375,2017-12-03,4
1001378,2017-12-03,4
1001402,2017-12-03,4
1001414,2017-12-03,4
1001441,2017-12-03,4
1001454,2017-12-03,4
1001466,2017-12-03,4
1001478,2017-12-03,4
1001524,2017-12-03,4
1001531,2017-12-03,4
1001537,2017-12-03,4
1001545,2017-12-03,4
1001551,2017-12-03,4
1001563,2017-12-03,4
100157,2017-12-03,4
1001584,2017-12-03,4
1001586,2017-12-03,4
1001590,2017-12-03,4
1001613,2017-12-03,4
1001615,2017-12-03,4
100162,2017-12-03,4
1001625,2017-12-03,4
1001629,2017-12-03,4
1001639,2017-12-03,4
1001652,2017-12-03,4
1001669,2017-12-03,4
1001676,2017-12-03,4
1001704,2017-12-03,4
1001711,2017-12-03,4
100173,2017-12-03,4
1001731,2017-12-03,4
1001746,2017-12-03,4
1001757,2017-12-03,4
1001758,2017-12-03,4
1001804,2017-12-03,4
1001829,2017-12-03,4
1001830,2017-12-03,4
1001848,2017-12-03,4
1001876,2017-12-03,4
1001879,2017-12-03,4
